name,type,required,status,values,category_ids
"Prijenosni sistem",dropdown,1,1,"Zadnji mjenjač|Prednji mjenjač|Ručice mjenjača (Shifteri)|Lanac|Kaseta (Zupčanici)|Slobodni točak (Kranc)","1581"
"Sistem motora",dropdown,1,1,"Komplet motor|Turbina|Hladnjak|Dizne|Pumpa visokog pritiska|Set brtvi (dihtunga)|Starter (Anlaser)|Alternator|Grijači","1582"
"Hidraulični sistem",dropdown,1,1,"Hidraulična pumpa|Hidraulični motor|Razvodnik|Hidraulični cilindar|Crijeva i priključci|Hladnjak ulja|Filter hidraulike|Rezervoar ulja","1583"
"Prijenos",dropdown,1,1,"Reduktor|Zupčanici|Pogonski lanac|Gusjenice (Čelične)|Gusjenice (Gumene)|Rolne i točkovi gusjenica|Diferencijal|Kardan|Osovina","1584"
"Kočnice",dropdown,1,1,"Kočioni diskovi (Mokri)|Kočione obloge|Kočioni cilindar|Ventil kočenja|Ručna kočnica|ABS/Senzori za mašine","1585"
"Vrsta guma",dropdown,1,1,"Gume za bager|Gume za viljuškar (Pune)|Gume za viljuškar (Pneumatske)|Gume za utovarivač|Gume za dumper|Felge za radne mašine","1586"
"Unutrašnjost",dropdown,1,1,"Sjedište (Anatomsko)|Staklo kabine (Šajba)|Džojstik (Joystick)|Upravljačka jedinica (Kompjuter)|Instrument tabla|Papučice gasa/kočnice","1587"
"Rasvjeta",dropdown,1,1,"Radna LED svjetla|Farovi|Rotaciono svjetlo (Rotacija)|Radni reflektori|Zadnja svjetla|Sirena za hod unazad","1588"
"Radni alati",dropdown,1,1,"Kašika (Utovarna)|Kašika (Planirka)|Hidraulični čekić|Grajfer (Hvatač)|Vile za viljuškar|Bušač zemlje|Brza spojka","1589"
"Zaštita i tijelo",dropdown,1,1,"Zubi za kašiku|Nož (Noževi za raonik)|Zaštitna rešetka kabine|Poklopac motora|Štitnici klipova|Batići i špicevi za čekić","1590"
"Ostalo",dropdown,1,1,"Unesi model po želji|Mast za podmazivanje|Čahure i bolcne|Sajle|Filtri (Set)|Protivteg","1591"
"Motorna grupa",dropdown,1,1,"Komplet motor|Turbina|Hladnjak (Kiler)|Dizne (Injektori)|Kompresor zraka|Pumpa vode|AdBlue sistem|Webasto (Grijanje motora)|Intercooler","1592"
"Kočnice",dropdown,1,1,"Kočioni diskovi|Kočione pločice|Doboši i pakne|ABS/EBS Modul|Isušivač zraka (Sušač)|Zračni kočioni cilindar|Ventil kočenja","1593"
"Prijenos",dropdown,1,1,"Automatski mjenjač|Manuelni mjenjač|Set kvačila|Zamajac|Retarder (Intarder)|Diferencijal|Kardan|Poluosovina","1594"
"Vješanje",dropdown,1,1,"Zračni jastuci (Jastuci ovjesa)|Amortizeri|Ventil nivoa jastuka|Gibnjevi|Lisnate opruge|Stabilizatori|Čahure (Bussing)","1595"
"Točkovi",dropdown,1,1,"Gume 22.5 (Bus)|Gume 17.5 (Minibus)|Gume 19.5|Zimske gume za bus|Čelične felge|Alu felge (Alcoa/Speedline)|Ratkapne (Inox/Plastika)","1596"
"Upravljač",dropdown,1,1,"Instrument tabla (Sat)|Tahograf|Volan|Prekidači na tabli|Kontrolna jedinica (ECU)|Džojstik mjenjača|Monitor za putnike","1597"
"Specifični dijelovi",dropdown,1,1,"Mehanizam za vrata|Pneumatika vrata|Staklo (Vjetrobransko/Šajba)|Bočna stakla|Retrovizori (Bus tip)|Hladnjak klime (Krovni)|Kuhinja za bus|Toalet (WC)","1601"
"Rasvjeta",dropdown,1,1,"Glavni farovi|Zadnja štop svjetla|Gabaritna svjetla|Unutrašnja rasvjeta|LED displej (Linijski)|Maglenke","1602"
"Enterijer",dropdown,1,1,"Sjedišta za putnike|Sjedište vozača (Zračno)|Tapacirunzi vrata/krova|Podne obloge|Zavjese|Police za prtljag|Rukohvati","1603"
"Oprema i alati",dropdown,1,1,"Dizalica|Aparat za gašenje požara|Prva pomoć|Filteri (Set)|Punjači za mobitele (USB)|Frižider za bus|Ključ za točkove","1604"
"Motor i pogon",dropdown,1,1,"Propeler (Elisa)|Vanbrodski motor (Dijelovi)|Unutarnji motor (Dijelovi)|Z-Noga (Stern Drive)|Impeler|Pumpa goriva|Rezervoar za gorivo|Filter goriva (Separator)|Anoda (Cinkovi)","1605"
"Elektronika",dropdown,1,1,"Sonar (Fishfinder)|GPS Navigacija|Nautičke karte (SD Card)|VHF Radio stanica|Radar|Dubinomjer|Brzinomjer|Akumulator (Marine)|Punjač akumulatora","1606"
"Upravljanje",dropdown,1,1,"Volan (Kormilo)|Sajla upravljača|Puž volana|Hidraulični sustav upravljanja|Komande (Ručica gasa)|Sajle gasa i mjenjača|Trim ploče (Flaps)|Kormilo","1607"
"Prikolica i točkovi",dropdown,1,1,"Prikolica za čamac|Gume za prikolicu|Felge za prikolicu|Ležajevi osovine (Vodootporni)|Valjci za prikolicu|Vitlo (Čekrk)|Šapa za prikolicu","1608"
"Komfor i enterijer",dropdown,1,1,"Sjedišta (Marine)|Sklopivi sto|Frižider (12V/24V)|Plinsko kuhalo|Sudoper i slavina|WC (Brodski)|Tepih (SeaDek)|Unutrašnja rasvjeta","1609"
"Vanjska oprema",dropdown,1,1,"Bimini tenda|Cerada za čamac|Platforma za kupanje|Ljestve za more|Bitve (Veziva)|Nosač štapa za pecanje|Nosač pomoćnog motora","1610"
"Rasvjeta",dropdown,1,1,"Navigacijska svjetla|Reflektor za palubu|Podvodna LED svjetla|Sidreno svjetlo|Jarbolno svjetlo|Sirena (Sirena za maglu)","1611"
"Zaštita i sigurnost",dropdown,1,1,"Prsluk za spašavanje|Bokobrani|Bove|Sidro|Lanac i konop za sidro|Pumpe kaljuže (Bilge pump)|Vatrogasni aparat (Marine)","1612"
"Alati i održavanje",dropdown,1,1,"Antifouling (Boja za dno)|Nautička kozmetika (Polir pasta)|Set za krpljenje gumenjaka|Vesla|Čaklja|Kanta za gorivo","1613"
"Ostalo",dropdown,1,1,"Unesi model po želji|Brodski motor (Poklopac)|Jarbol i jedra|Pomoćni čamac (Dinghy)|Vodne skije i tube","1614"
"Tip dijela",text,1,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Stanje dijela",dropdown,1,1,"Novo (originalno)|Novo (aftermarket)|Polovno (ispravno)|Polovno (oštećeno)|Refabrikovano","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Marka motocikla",dropdown,1,1,"Universal|Honda|Yamaha|Suzuki|Kawasaki|Ducati|KTM|Harley-Davidson|BMW|Triumph|Aprilia|Piaggio|Vespa|Husqvarna|Royal Enfield|Indian|Moto Guzzi|MV Agusta|Benelli|Kymco|SYM|CFMoto|Beta|Gas Gas|Sherco|TM Racing|Tomos|Puch|Simson|Jawa|ČZ|Babetta|Peugeot Motocycles|Derbi|Gilera|Malaguti|Rieju|Keeway|Lifan|Zongshen|Loncin|Shineray|Bashan|ATV marke|Ostalo","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Model motocikla",text,1,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Godište motocikla",dropdown,0,1,"2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012|2011|2010|2009|2008|2007|2006|2005|2004|2003|2002|2001|2000|1999|1998|1997|1996|1995|1994|1993|1992|1991|1990|1985-1989|1980-1984|1975-1979|1970-1974|Starije od 1970","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Kubikaza motocikla (ccm)",dropdown,0,1,"Do 50|51-125|126-250|251-400|401-600|601-750|751-900|901-1000|1001-1200|1201-1400|1401-1600|1601-1800|1801-2000|Preko 2000","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"OEM broj dijela",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Proizvođač dijela",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Kompatibilnost sa modelima",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Boja dijela",dropdown,0,1,"Originalna boja|Crna|Siva|Srebrna|Bijela|Crvena|Plava|Zelena|Žuta|Narančasta|Zlatna|Hrom|Carbon look|Prozirna|Ostalo","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Materijal",dropdown,0,1,"Čelik|Aluminij|Carbon|Titan|Plastika|Guma|Koža|Tekstil|Staklo|Keramika|Bronza|Mjedeni|Kombinovano|Ostalo","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Težina dijela (kg)",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Dimenzije (DxŠxV cm)",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Garancija",radio,0,1,"Da|Ne","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Period garancije",text,0,1,"","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Instalacija",dropdown,0,1,"Plug & Play|Zahtijeva osnovnu montažu|Zahtijeva stručnu montažu|Zahtijeva modifikacije","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Certifikati",checkbox,0,1,"CE|ECE|DOT|TÜV|ISO|E-mark|Homologiran","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Dostupnost uputstva",radio,0,1,"Da|Ne","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Mogućnost povrata",radio,0,1,"Da|Ne","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Cijena fiksna",radio,0,1,"Da|Ne","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Mogućnost dostave",radio,0,1,"Da|Ne","1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554"
"Vrsta kočionog dijela",dropdown,1,1,"Kočione pločice prednje|Kočione pločice zadnje|Kočioni diskovi prednji|Kočioni diskovi zadnji|Kočiona čeljust prednja|Kočiona čeljust zadnja|Kočiona pumpa prednja|Kočiona pumpa zadnja|Kočiona ručica|Kočiona papučica|Kočiona creva|ABS senzor|ABS pumpa|Set kočnica|Ostalo","1544"
"Tip kočnica",dropdown,0,1,"Disk prednji|Disk zadnji|Bubanj zadnji|ABS sistem|Combined ABS","1544"
"Prečnik diska (mm)",text,0,1,"","1544"
"Debljina diska (mm)",text,0,1,"","1544"
"Vrsta dijela motora",dropdown,1,1,"Kompletan motor|Blok motora|Glava motora|Klipovi|Klipnjače|Radilica|Bregasta osovina|Ventili|Lanac/kajiš|Karburator|Sistem ubrizgavanja|Paljenje|CDI jedinica|Turbopunjač|Hladnjak|Pumpa za vodu|Pumpa za ulje|Filteri vazduha|Ostalo","1543"
"Broj cilindara",dropdown,0,1,"1|2|3|4|6","1543"
"Prečnik cilindra (mm)",text,0,1,"","1543"
"Hod klipa (mm)",text,0,1,"","1543"
"Kompresija",text,0,1,"","1543"
"Vrsta kočionog dijela",dropdown,1,1,"Kočione pločice prednje|Kočione pločice zadnje|Kočioni diskovi prednji|Kočioni diskovi zadnji|Kočiona čeljust prednja|Kočiona čeljust zadnja|Kočiona pumpa prednja|Kočiona pumpa zadnja|Kočiona ručica|Kočiona papučica|Kočiona creva|ABS senzor|ABS pumpa|Set kočnica|Ostalo","1544"
"Tip kočnica",dropdown,0,1,"Disk prednji|Disk zadnji|Bubanj zadnji|ABS sistem|Combined ABS","1544"
"Prečnik diska (mm)",text,0,1,"","1544"
"Debljina diska (mm)",text,0,1,"","1544"
"Vrsta dijela ovjesa",dropdown,1,1,"Prednja vilica kompletna|Nogare vilice|Imbus vilice|Prašnici vilice|Ulje za vilicu|Opruge vilice|Emulziona cijev|Zadnji amortizer|Opruga amortizera|Swing arm (zadnja ruka)|Ležajevi ovjesa|Seal kit za vilicu|Rebuild kit|Ostalo","1545"
"Tip prednjeg ovjesa",dropdown,0,1,"Teleskopska vilica|Obrnutna vilica (USD)|Springer|Girder|Ostalo","1545"
"Hod ovjesa (mm)",text,0,1,"","1545"
"Prečnik nogara (mm)",text,0,1,"","1545"
"Podesivost",checkbox,0,1,"Preload|Kompresija|Rebound|Visina","1545"
"Vrsta elektronskog dijela",dropdown,1,1,"Baterija|Regulator napona|Alternatom/Dynamo|Starter motor|Rele|Osigurači|Prekidači|Senzori|ECU|Instrument tabla|Brava kontakta|Alarm sistem|GPS tracker|USB punjač|Kablovi|Ostalo","1546"
"Napon (V)",dropdown,0,1,"6V|12V|24V","1546"
"Kapacitet baterije (Ah)",text,0,1,"","1546"
"Tip baterije",dropdown,0,1,"Standardna (kiselinska)|AGM|Gel|Litij (Li-ion)|LiFePO4","1546"
"Vrsta dijela točka",dropdown,1,1,"Guma prednja|Guma zadnja|Guma set|Felga prednja|Felga zadnja|Felga set|Špihovi|Zračnica|Ventil|Krpice za gume|Ostalo","1547"
"Dimenzija gume prednja",text,0,1,"","1547"
"Dimenzija gume zadnja",text,0,1,"","1547"
"Tip gume",dropdown,0,1,"Cestovna (Slick)|Sport|Touring|Adventure|Off-road|Enduro|Trial|Scooter|Zimska","1547"
"Profil gume (%)",text,0,1,"","1547"
"Indeks brzine",dropdown,0,1,"J (100 km/h)|K (110 km/h)|L (120 km/h)|M (130 km/h)|N (140 km/h)|P (150 km/h)|Q (160 km/h)|R (170 km/h)|S (180 km/h)|T (190 km/h)|U (200 km/h)|H (210 km/h)|V (240 km/h)|W (270 km/h)|Z (240+ km/h)","1547"
"Indeks nosivosti",text,0,1,"","1547"
"Materijal felge",dropdown,0,1,"Aluminijska|Čelična|Carbon|Magnezivm","1547"
"Broj špihova",text,0,1,"","1547"
"Vrsta unutrašnjeg dijela",dropdown,1,1,"Sjedište kompletno|Presvlaka sjedišta|Pjena sjedišta|Ručice (grips)|Nožne papučice vozač|Nožne papučice suvozač|Set nožnih papučica|Ogledala retrovizori|Vjetrobran|Ostalo","1548"
"Tip sjedišta",dropdown,0,1,"Jednomjesno|Dvomjesno|Sport|Touring|Comfort|Custom","1548"
"Materijal sjedišta",dropdown,0,1,"Koža|Eko-koža|Vinyl|Neopren|Gel|Ostalo","1548"
"Vrsta vanjskog dijela",dropdown,1,1,"Plastika set komplet|Prednji blatobran|Zadnji blatobran|Rezervoar|Poklopac rezervoara|Sjedišna plastika|Zaštitnici motora|Zaštitnici ruku|Padajući zaštitnici (sliders)|Brzoštitnik (auspuh)|Auspuh komplet|Lonac auspuha|Manifold|Kalupi poda|Nosač tablice|Ogledala|Ostalo","1549"
"Materijal karoserije",dropdown,0,1,"ABS plastika|Fibreglass|Carbon|Aluminij|Čelik","1549"
"Boja plastike",dropdown,0,1,"Originalna boja|Crna|Bijela|Crvena|Plava|Zelena|Žuta|Narančasta|Carbon look|Neobojeno (za farbanje)|Ostalo","1549"
"Vrsta svjetla",dropdown,1,1,"Prednje svjetlo|Zadnje svjetlo|Stop svjetlo|Žmigavci prednji|Žmigavci zadnji|Žmigavci set|LED traka|Maglenke|Dnevna svjetla|Pozicijska svjetla|Svjetlo tablice|Sijalice|LED sijalice|HID/Xenon kit|Ostalo","1550"
"Tehnologija",dropdown,0,1,"Halogeno|LED|Xenon/HID|Laser","1550"
"Boja svjetla",dropdown,0,1,"Bijela (3000-4000K)|Bijela (4000-5000K)|Bijela (5000-6000K)|Hladna bijela (6000-8000K)|Žuta|Plava|Crvena|Amber (žmigavci)","1550"
"Snaga (W)",text,0,1,"","1550"
"Vrsta dijela prijenosa",dropdown,1,1,"Lanac|Lančanik prednji|Lančanik zadnji|Set lančanika|Zupčanici mjenjača|Spojnica komplet|Lamele spojnice|Opruge spojnice|Ležajevi mjenjača|Kardanska osovina|Pogonski remen|Remenica|Ručica mjenjača|Pedalas kočnice|Pedala mjenjača|Ostalo","1551"
"Tip prijenosa",dropdown,0,1,"Lanac|Kardan|Remen","1551"
"Broj zubaca prednji lančanik",text,0,1,"","1551"
"Broj zubaca zadnji lančanik",text,0,1,"","1551"
"Korak lanca",dropdown,0,1,"415|420|428|520|525|530|630","1551"
"Broj karika lanca",text,0,1,"","1551"
"Tip spojnice",dropdown,0,1,"Mokra|Suha","1551"
"Vrsta proizvoda",dropdown,1,1,"Filter ulja|Filter vazduha|Filter goriva|Motorko ulje|Ulje za vilicu|Ulje za transmisiju|Kočiona tečnost|Rashladna tečnost|Dodatak za gorivo|Sredstvo za čišćenje lanca|Mazivo za lanac|WD-40|Ostalo","1552"
"Viskozitet ulja",dropdown,0,1,"5W-30|5W-40|10W-30|10W-40|10W-50|15W-40|15W-50|20W-40|20W-50","1552"
"Specifikacija ulja",dropdown,0,1,"Mineralno|Polu-sintetičko|Full sintetičko","1552"
"API standard",dropdown,0,1,"SG|SH|SJ|SL|SM|SN|SP","1552"
"JASO standard",dropdown,0,1,"MA|MA1|MA2|MB","1552"
"Zapremina (l)",text,0,1,"","1552"
"DOT standard (kočiona)",dropdown,0,1,"DOT 3|DOT 4|DOT 5|DOT 5.1","1552"
"Vrsta sigurnosne opreme",dropdown,1,1,"Kaciga|Jakna|Pantalone|Kombinezone|Rukavice|Čizme|Koljena (knee sliders)|Štitnici leđa|Štitnici ramena|Štitnici laktova|Štitnici kolena|Zaštitna prsluk|Balistička zaštita|Termo rublje|Kišna oprema|反флektivni prsluk|Ostalo","1553"
"Veličina",dropdown,0,1,"XXS|XS|S|M|L|XL|XXL|XXXL|50|52|54|56|58|60|62|64","1553"
"Materijal zaštite",dropdown,0,1,"Tekstil|Koža|Cordura|Kevlar|Gore-Tex|Mesh|Kombinovano","1553"
"Nivo zaštite",dropdown,0,1,"CE Level 1|CE Level 2|CE Level 3|AAA|AA|A|B","1553"
"Vodootporan",radio,0,1,"Da|Ne","1553"
"Termo postava",radio,0,1,"Da|Ne","1553"
"Ventilacija",radio,0,1,"Da|Ne","1553"
"Tip kacige",dropdown,0,1,"Integralna|Modular|Jet/Open face|Cross/Enduro|Trial|Half helmet|Ostalo","1553"
"Veličina kacige (cm)",text,0,1,"","1553"
"Unutrašnji vizir (sun visor)",radio,0,1,"Da|Ne","1553"
"Pinlock ready",radio,0,1,"Da|Ne","1553"
"Marka vozila",dropdown,1,1,"MAN|Mercedes-Benz|Volvo|Scania|DAF|Iveco|Renault Trucks|KAMAZ|MAZ|Tatra|Liaz|FAP|TAM|Zastava|Ikarbus|Neoplan|Setra|Solaris|Van Hool|EvoBus|Otokar|BMC|Ford Trucks|Hino|Isuzu|Mitsubishi Fuso|UD Trucks|Freightliner|Kenworth|Peterbilt|Mack|International|Western Star|Dongfeng|Sinotruk|FAW|Foton|Shacman|JAC|Ashok Leyland|Tata|Eicher|BharatBenz","1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568"
"Stanje",dropdown,1,1,"Novo|Polovno - ispravno|Polovno - neispravno|Obnovljeno/Repartirano","1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568"
"Tip dijela",dropdown,1,1,"Originalni (OEM)|Zamjenski (Aftermarket)|Polovni original","1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568"
"Garancija",dropdown,0,1,"Bez garancije|30 dana|3 mjeseca|6 mjeseci|12 mjeseci|24 mjeseca","1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568"
"Tip motora",dropdown,0,1,"Blok motora|Glava motora|Klipovi|Klipnjače|Radilica|Bregasta osovina|Ventili|Turbopunjač|Pumpa visokog pritiska|Injektori|EGR ventil|Hladnjak|Vodena pumpa|Uljana pumpa|Termostat|Remenica|Zupčasti remen|Lanac|Brtve motora|Karter|Zamajac|Intercooler|Usisna grana|Ispušna grana|Kompresor klime|Alternator|Starter/Anlaser|Ostalo","1556"
"Tip kočionog dijela",dropdown,0,1,"Disk kočnice|Kočione pločice|Kočione obloge|Kočioni bubnjevi|Kočioni cilindri|Glavni kočioni cilindar|Kočione čeljusti|ABS senzori|ABS modulator|EBS komponente|Zračni kompresor|Osušivač zraka|Kočioni ventili|Kočiona crijeva|Ručna kočnica|Retarder|Pojačivač kočnica|Kočioni diskovi ventilirani|Ostalo","1557"
"Tip dijela ovjesa",dropdown,0,1,"Amortizeri prednji|Amortizeri zadnji|Opruge|Vazdušni jastuci|Listovi ovjesa|Stabilizatori|Selen blokovi|Kugle ovjesa|Ramena|Nosači osovina|Krajnici|Spone volana|Kardanski zglobovi|Ležajevi kotača|Glavčine|Osovine|Podizači kabine|Ostalo","1558"
"Tip elektronike",dropdown,0,1,"ECU/Računar motora|Senzor pritiska|Senzor temperature|Lambda sonda|MAF senzor|Brzinomjer senzor|Senzor nivoa|ABS senzor|Tahograf|GPS uređaj|Radio/Multimedia|Instrumentna tabla|Prekidači|Releji|Osigurači|Kablovi|Konektori|NOx senzor|AdBlue pumpa|DPF senzori|Ostalo","1559"
"Dimenzija",dropdown,0,1,"22.5 inch|19.5 inch|17.5 inch|315/80 R22.5|315/70 R22.5|295/80 R22.5|295/60 R22.5|385/65 R22.5|385/55 R22.5|425/65 R22.5|13 R22.5|12 R22.5|11 R22.5|Ostale dimenzije","1560"
"Tip gume",dropdown,0,1,"Pogonske (Drive)|Upravljačke (Steer)|Prikolica (Trailer)|Univerzalne|Zimske|Ljetne|Cjelogodišnje|Terenski profil|Regionalne|Međunarodne","1560"
"Materijal felge",dropdown,0,1,"Čelične|Aluminijske|Ostalo","1560"
"Tip dijela kabine",dropdown,0,1,"Sjedala|Volan|Instrument tabla|Podizač stakla|Kvake vrata|Brave|Retrovizori unutrašnji|Tapacirung|Pojasevi|Klima komponente|Grijači|Prekidači|Pepeljare|Ručice mjenjača|Pedale|Obloge vrata|Plafon|Pod kabine|Ležaj kabine|Ostalo","1561"
"Tip vanjskog dijela",dropdown,0,1,"Branik prednji|Branik zadnji|Hauba|Blatobrani|Vrata|Kabina kompletna|Krilo|Pragovi|Spojler|Deflektori|Retrovizori vanjski|Stepenice|Maska|Stakla|Brisači|Sunčani krov|Krov kabine|Oplata|Ostalo","1562"
"Tip svjetla",dropdown,0,1,"Farovi prednji|Farovi LED|Farovi xenon|Farovi halogeni|Stop svjetla|Žmigavci|Maglenke|Dnevna svjetla|Gabaritna svjetla|Katadiopteri|Unutrašnja rasvjeta|Radno svjetlo|Rotacija|Sirena|Svjetlosna rampa|Ostalo","1563"
"Tip prijenosa",dropdown,0,1,"Mjenjač komplet|Zupčanici mjenjača|Sinhronizatori|Spojnica|Lamela spojnice|Potisni ležaj|Glavčina spojnice|Korpa spojnice|Kardansko vratilo|Kardanski zglobovi|Diferencijal|Poluosovine|Pogonska osovina|Reduktor|Planetarni prijenos|Zupčasti par|Simerinzi|Ležajevi mjenjača|Vilice mjenjača|Selektor|Ostalo","1564"
"Tip filtera/ulja",dropdown,0,1,"Filter ulja|Filter zraka|Filter goriva|Filter kabine|Filter hidraulike|Filter separatora|Motorno ulje|Ulje mjenjača|Hidraulično ulje|Kočiono ulje|Antifriz|AdBlue|Mazivo|Ulje diferencijala|Ulje servo|Ostalo","1565"
"Tip sigurnosne opreme",dropdown,0,1,"Vatrogasni aparat|Trokut upozorenja|Prva pomoć|Reflektirajući prsluk|Klinovi za kotače|Sigurnosni pojasevi|Airbag|Sigurnosna brava|Alarm|GPS tracker|Tahograf|Retarder komponente|Kočioni sistem ABS/EBS|Ostalo","1566"
"Tip pribora/alata",dropdown,0,1,"Dizalica/Jack|Ključevi|Komplet alata|Kompresor prijenosni|Kabeli za paljenje|Čekrk|Sajle|Lanci za snijeg|Rampe|Sanduk za alat|Pumpe ručne|Mazalice|Utičnice/Priključci|Adapteri|Redukcije|Ostalo","1567"
"Tip bicikla",dropdown,1,1,"Gradski|Treking|MTB (Mountain Bike)|Drumski (Road)|Gravel|BMX|Downhill|Cross Country|Enduro|Touring|Električni (E-bike)|Dječiji|Cruiser|Folding (Sklopivi)|Tandem|Cargo|Fatbike|Singlespeed/Fixie|Hybrid|Ostalo","1568,1570,1572,1573,1574,1575,1576,1577,1578,1580,1581,1582"
"Stanje",dropdown,1,1,"Novo|Polovno - ispravno|Polovno - neispravno|Obnovljeno","1568,1570,1572,1573,1574,1575,1576,1577,1578,1580,1581,1582"
"Marka",dropdown,0,1,"Shimano|SRAM|Campagnolo|Giant|Trek|Specialized|Cannondale|Scott|Merida|Cube|Canyon|Bianchi|Pinarello|Colnago|BMC|Focus|KTM|Orbea|Fuji|GT|Kona|Santa Cruz|Yeti|Rocky Mountain|Norco|Mongoose|Capriolo|Polar|Ultra|Visitor|Bottecchia|Cinelli|Ritchey|FSA|Race Face|Hope|Magura|Tektro|Avid|Continental|Schwalbe|Maxxis|Vittoria|Michelin|WTB|Kenda|Hutchinson|Brooks|Selle Italia|Fizik|SDG|Ergon|PRO|Zipp|DT Swiss|Mavic|Fulcrum|Stan's NoTubes|Ostalo","1568,1570,1572,1573,1574,1575,1576,1577,1578,1580,1581,1582"
"Materijal okvira",dropdown,0,1,"Aluminij|Karbon|Čelik|Chromoly|Titanij|Legura|Ostalo","1570"
"Veličina okvira",dropdown,0,1,"XS|S|M|L|XL|XXL|13 inch|14 inch|15 inch|16 inch|17 inch|18 inch|19 inch|20 inch|21 inch|22 inch|23 inch|24 inch|48 cm|50 cm|52 cm|54 cm|56 cm|58 cm|60 cm|62 cm|Ostalo","1570"
"Tip viljuške",dropdown,0,1,"Kruta (Rigid)|Amortizer - Kalem (Coil)|Amortizer - Air|Puna suspenzija (Full)|29er|27.5|26 inch|Karbon|Čelik|Aluminij|Ostalo","1570"
"Hod viljuške",dropdown,0,1,"80 mm|100 mm|120 mm|130 mm|140 mm|150 mm|160 mm|170 mm|180 mm|200 mm|Ostalo","1570"
"Tip kočnica",dropdown,0,1,"Disk hidraulične|Disk mehaničke|V-Brake|Cantilever|U-Brake|Torpedo (Coaster)|Caliper|Drum (Bubanj)|Ostalo","1572"
"Tip dijela kočnica",dropdown,0,1,"Disk rotor|Kočione pločice|Kočiona poluga|Kočioni kaliper|Kočiona sajla|Hidraulično crijevo|Hidraulično ulje|Adapteri|Komplet kočnica|Ostalo","1572"
"Promjer rotora",dropdown,0,1,"140 mm|160 mm|180 mm|200 mm|203 mm|220 mm|Ostalo","1572"
"Tip volana",dropdown,0,1,"Ravni (Flat)|Riser|Drop (Cestovni)|Bullhorn|Butterfly (Touring)|BMX|Cruiser|Aero|TT (Time Trial)|Ostalo","1573"
"Širina volana",dropdown,0,1,"580 mm|600 mm|620 mm|640 mm|660 mm|680 mm|700 mm|720 mm|740 mm|760 mm|780 mm|800 mm|Ostalo","1573"
"Tip upravljačkog dijela",dropdown,0,1,"Volan|Lula volana (Stem)|Kormilo (Headset)|Ležaj vilice|Odstojnici (Spacers)|Gripovi|Traka volana (Bar tape)|Završeci volana|Računar/Cikloračunar|Nosač mobitela|Nosač svjetla|Ostalo","1573"
"Tip sjedala",dropdown,0,1,"Sportsko|Udobno (Comfort)|Cestovno (Road)|MTB|Ženske|Dječije|Gel|Kožno|Sa oprugama|Nosač sjedala (Seatpost)|Štitnk sjedala|Ostalo","1574"
"Sjedalo za djecu",dropdown,0,1,"Prednje|Zadnje|Na ram|Na nosač|Ostalo","1574"
"Tip pedala",dropdown,0,1,"Platforme (Flat)|SPD (Shimano)|SPD-SL|Look|Time|Crankbrothers|Kombinirane (Hybrid)|BMX|S kavljama (Toe clip)|Ostalo","1575"
"Tip pogonskog dijela",dropdown,0,1,"Pedale|Pogon/Crank set|Gonilke|Osovina pogona (BB)|Lančanik prednji|Lančanici zadnji (Kaseta)|Lanac|Remen (Belt)|Pedala osovina|Zupčanici|Ostalo","1575"
